location,model,horizon,target_date,metric,value
US,ExponentialSmoothing,1,2025-04-26,wis,566.3411585864399
US,ExponentialSmoothing,1,2025-05-03,dev,36053.89579665256
US,ExponentialSmoothing,1,2025-05-03,wis,561.230234425023
US,ExponentialSmoothing,1,2025-05-10,dev,403.21601778179223
US,ExponentialSmoothing,1,2025-05-10,wis,534.5746253156962
US,ExponentialSmoothing,1,2025-05-24,dev,51993.309475538954
US,ExponentialSmoothing,1,2025-05-24,wis,497.39074054432905
US,ExponentialSmoothing,2,2024-12-07,dev,883631.4412169761
US,ExponentialSmoothing,2,2024-12-07,wis,643.5938474560222
US,ExponentialSmoothing,2,2024-12-14,dev,149802.98747228098
US,ExponentialSmoothing,2,2024-12-14,wis,522.8041533450514
US,ExponentialSmoothing,2,2024-12-21,dev,34339760.9797583
US,ExponentialSmoothing,2,2024-12-21,wis,4526.092346354852
US,ExponentialSmoothing,2,2024-12-28,dev,352679541.1707322
US,ExponentialSmoothing,2,2024-12-28,wis,18008.734334753342
US,ExponentialSmoothing,2,2025-01-04,dev,946908644.0809942
US,ExponentialSmoothing,2,2025-01-04,wis,30523.40214253006
US,ExponentialSmoothing,2,2025-01-11,dev,413886784.2228267
US,ExponentialSmoothing,2,2025-01-11,wis,19638.781312557257
US,ExponentialSmoothing,2,2025-01-18,dev,77591037.68900812
US,ExponentialSmoothing,2,2025-01-18,wis,7363.252048351381
US,ExponentialSmoothing,2,2025-01-25,dev,20701719.909378447
US,ExponentialSmoothing,2,2025-01-25,wis,3059.4458306864394
US,ExponentialSmoothing,2,2025-02-01,dev,458456602.593672
US,ExponentialSmoothing,2,2025-02-01,wis,20516.812839883278
US,ExponentialSmoothing,2,2025-02-15,dev,264866574.1075258
US,ExponentialSmoothing,2,2025-02-15,wis,12484.6328037987
US,ExponentialSmoothing,2,2025-02-22,dev,2287525.3629980898
US,ExponentialSmoothing,2,2025-02-22,wis,1355.3469711431426
US,ExponentialSmoothing,2,2025-03-01,dev,159734233.8570625
US,ExponentialSmoothing,2,2025-03-01,wis,9945.212385825416
US,ExponentialSmoothing,2,2025-03-08,dev,174354256.32400367
US,ExponentialSmoothing,2,2025-03-08,wis,10445.987208382441
US,ExponentialSmoothing,2,2025-03-15,dev,181622601.7283564
US,ExponentialSmoothing,2,2025-03-15,wis,10725.919422747389
US,ExponentialSmoothing,2,2025-03-22,dev,103986773.06724101
US,ExponentialSmoothing,2,2025-03-22,wis,7303.269014474842
US,ExponentialSmoothing,2,2025-03-29,dev,53960797.568716355
US,ExponentialSmoothing,2,2025-03-29,wis,4818.31638047653
US,ExponentialSmoothing,2,2025-04-05,dev,26594961.008641146
US,ExponentialSmoothing,2,2025-04-05,wis,3107.3273958263567
US,ExponentialSmoothing,2,2025-04-12,dev,11199096.164279368
US,ExponentialSmoothing,2,2025-04-12,wis,1858.3994993764268
US,ExponentialSmoothing,2,2025-04-19,dev,5824692.323864767
US,ExponentialSmoothing,2,2025-04-19,wis,1351.1206100142515
US,ExponentialSmoothing,2,2025-04-26,dev,1056635.467616549
US,ExponentialSmoothing,2,2025-04-26,wis,865.147657306397
US,ExponentialSmoothing,2,2025-05-03,dev,91894.97929694178
US,ExponentialSmoothing,2,2025-05-03,wis,696.7319000737403
US,ExponentialSmoothing,2,2025-05-10,dev,83037.52661436069
US,ExponentialSmoothing,2,2025-05-10,wis,674.5382894840424
US,ExponentialSmoothing,2,2025-05-17,dev,17891.757665224635
US,ExponentialSmoothing,2,2025-05-17,wis,633.0762291340981
US,ExponentialSmoothing,3,2024-12-14,dev,508511.80893609603
US,ExponentialSmoothing,3,2024-12-14,wis,666.1959362915343
US,ExponentialSmoothing,3,2024-12-21,dev,25567070.704990126
US,ExponentialSmoothing,3,2024-12-21,wis,3372.5595112245937
US,ExponentialSmoothing,3,2024-12-28,dev,358319360.63008136
US,ExponentialSmoothing,3,2024-12-28,wis,17729.576566884363
US,ExponentialSmoothing,3,2025-01-04,dev,960981457.6596948
US,ExponentialSmoothing,3,2025-01-04,wis,30326.23215446472
US,ExponentialSmoothing,3,2025-01-11,dev,540228775.5677052
US,ExponentialSmoothing,3,2025-01-11,wis,22233.568000718664
US,ExponentialSmoothing,3,2025-01-18,dev,519438853.1826072
US,ExponentialSmoothing,3,2025-01-18,wis,21757.76532724602
US,ExponentialSmoothing,3,2025-01-25,dev,275515572.6648602
US,ExponentialSmoothing,3,2025-01-25,wis,14992.514163503583
US,ExponentialSmoothing,3,2025-02-01,dev,232338901.62950203
US,ExponentialSmoothing,3,2025-02-01,wis,13610.157290530558
US,ExponentialSmoothing,3,2025-02-08,dev,650001704.1172875
US,ExponentialSmoothing,3,2025-02-08,wis,24279.07267119691
US,ExponentialSmoothing,3,2025-02-22,dev,132517942.12487064
US,ExponentialSmoothing,3,2025-02-22,wis,7173.220376722998
US,ExponentialSmoothing,3,2025-03-01,dev,54129578.93518517
US,ExponentialSmoothing,3,2025-03-01,wis,4404.3534708139
US,ExponentialSmoothing,3,2025-03-08,dev,311813757.6682228
US,ExponentialSmoothing,3,2025-03-08,wis,14870.118834902294
US,ExponentialSmoothing,3,2025-03-15,dev,313164133.3708129
US,ExponentialSmoothing,3,2025-03-15,wis,14811.78364735686
US,ExponentialSmoothing,3,2025-03-22,dev,247433936.13981014
US,ExponentialSmoothing,3,2025-03-22,wis,12755.130900147748
US,ExponentialSmoothing,3,2025-03-29,dev,137256769.18938094
US,ExponentialSmoothing,3,2025-03-29,wis,8565.436960817242
US,ExponentialSmoothing,3,2025-04-05,dev,71418600.55640148
US,ExponentialSmoothing,3,2025-04-05,wis,5623.798123454576
US,ExponentialSmoothing,3,2025-04-12,dev,33611772.02423573
US,ExponentialSmoothing,3,2025-04-12,wis,3560.52194101637
US,ExponentialSmoothing,3,2025-04-19,dev,12359108.03047505
US,ExponentialSmoothing,3,2025-04-19,wis,2033.897282487826
US,ExponentialSmoothing,3,2025-04-26,dev,5834525.38096396
US,ExponentialSmoothing,3,2025-04-26,wis,1468.7538735859575
US,ExponentialSmoothing,3,2025-05-03,dev,1257291.6997414455
US,ExponentialSmoothing,3,2025-05-03,wis,984.8536610647361
US,ExponentialSmoothing,3,2025-05-10,dev,77970.97144759946
US,ExponentialSmoothing,3,2025-05-10,wis,760.347539039274
US,ExponentialSmoothing,3,2025-05-17,dev,106309.49899018937
US,ExponentialSmoothing,3,2025-05-17,wis,738.0738254162789
US,ExponentialSmoothing,3,2025-05-24,dev,122339.17658282201
US,ExponentialSmoothing,3,2025-05-24,wis,666.6498057943315
AL,ExponentialSmoothing,0,2024-11-23,dev,83.2141736692366
AL,ExponentialSmoothing,0,2024-11-23,wis,9.383150796372691
AL,ExponentialSmoothing,0,2024-11-30,dev,1226.1919586919814
AL,ExponentialSmoothing,0,2024-11-30,wis,20.30636838584908
AL,ExponentialSmoothing,0,2024-12-07,dev,9.50604273054715
AL,ExponentialSmoothing,0,2024-12-07,wis,8.573948919924181
AL,ExponentialSmoothing,0,2024-12-14,dev,3400.577870646415
AL,ExponentialSmoothing,0,2024-12-14,wis,36.33268356856766
AL,ExponentialSmoothing,0,2024-12-21,dev,75921.61607766831
AL,ExponentialSmoothing,0,2024-12-21,wis,257.06074994081047
AL,ExponentialSmoothing,0,2024-12-28,dev,67530.45344256617
AL,ExponentialSmoothing,0,2024-12-28,wis,239.83015913491164
AL,ExponentialSmoothing,0,2025-01-04,dev,1164.37472449323
AL,ExponentialSmoothing,0,2025-01-04,wis,19.923819345399334
AL,ExponentialSmoothing,0,2025-01-11,dev,44083.46313678301
AL,ExponentialSmoothing,0,2025-01-11,wis,185.559413463729
AL,ExponentialSmoothing,0,2025-01-18,dev,2393.694711359424
AL,ExponentialSmoothing,0,2025-01-18,wis,28.406558068616015
AL,ExponentialSmoothing,0,2025-02-01,dev,10925.798991042098
AL,ExponentialSmoothing,0,2025-02-01,wis,60.20340334879203
AL,ExponentialSmoothing,0,2025-02-08,dev,5778.5873893938515
AL,ExponentialSmoothing,0,2025-02-08,wis,44.3047205605152
AL,ExponentialSmoothing,0,2025-02-15,dev,34450.572286076436
AL,ExponentialSmoothing,0,2025-02-15,wis,121.17444943298547
AL,ExponentialSmoothing,0,2025-02-22,dev,1227.9280773814767
AL,ExponentialSmoothing,0,2025-02-22,wis,28.820996541998234
AL,ExponentialSmoothing,0,2025-03-01,dev,8306.79603276589
AL,ExponentialSmoothing,0,2025-03-01,wis,52.19887187067679
AL,ExponentialSmoothing,0,2025-03-08,dev,1505.5078348440745
AL,ExponentialSmoothing,0,2025-03-08,wis,24.7865612183498
AL,ExponentialSmoothing,0,2025-03-15,dev,93.15763826037531
AL,ExponentialSmoothing,0,2025-03-15,wis,17.393961892196454
AL,ExponentialSmoothing,0,2025-03-22,dev,646.5431612213906
AL,ExponentialSmoothing,0,2025-03-22,wis,19.950443871208982
AL,ExponentialSmoothing,0,2025-03-29,dev,1569.7296643476298
AL,ExponentialSmoothing,0,2025-03-29,wis,24.337652792727564
AL,ExponentialSmoothing,0,2025-04-05,dev,3671.56484010919
AL,ExponentialSmoothing,0,2025-04-05,wis,35.06375449919972
AL,ExponentialSmoothing,0,2025-04-12,dev,249.26113759008314
AL,ExponentialSmoothing,0,2025-04-12,wis,16.21960060813094
AL,ExponentialSmoothing,0,2025-04-19,dev,518.3942635665583
AL,ExponentialSmoothing,0,2025-04-19,wis,14.533943473132428
AL,ExponentialSmoothing,0,2025-04-26,dev,10.325932635151684
AL,ExponentialSmoothing,0,2025-04-26,wis,11.47833272104803
AL,ExponentialSmoothing,0,2025-05-03,dev,53.79441155043178
AL,ExponentialSmoothing,0,2025-05-03,wis,11.5516840672872
AL,ExponentialSmoothing,0,2025-05-17,dev,756.5872507280036
AL,ExponentialSmoothing,0,2025-05-17,wis,13.795410450281896
AL,ExponentialSmoothing,0,2025-05-24,dev,8.320994501148604
AL,ExponentialSmoothing,0,2025-05-24,wis,10.765161826023965
AL,ExponentialSmoothing,1,2024-11-30,dev,2314.5528859704423
AL,ExponentialSmoothing,1,2024-11-30,wis,26.67114475503152
AL,ExponentialSmoothing,1,2024-12-07,dev,1289.943866977571
AL,ExponentialSmoothing,1,2024-12-07,wis,20.583692408511137
AL,ExponentialSmoothing,1,2024-12-14,dev,3298.4505528256213
AL,ExponentialSmoothing,1,2024-12-14,wis,34.33993161736141
AL,ExponentialSmoothing,1,2024-12-21,dev,106197.37234805958
AL,ExponentialSmoothing,1,2024-12-21,wis,299.5980495404762
AL,ExponentialSmoothing,1,2024-12-28,dev,274958.87625570863
AL,ExponentialSmoothing,1,2024-12-28,wis,506.7118183650376
AL,ExponentialSmoothing,1,2025-01-04,dev,80329.98350977252
AL,ExponentialSmoothing,1,2025-01-04,wis,254.13214736840334
AL,ExponentialSmoothing,1,2025-01-11,dev,42133.14213466869
AL,ExponentialSmoothing,1,2025-01-11,wis,162.0903798282316
AL,ExponentialSmoothing,1,2025-01-18,dev,30159.86231161665
AL,ExponentialSmoothing,1,2025-01-18,wis,133.58632381127555
AL,ExponentialSmoothing,1,2025-01-25,dev,32153.231980326527
AL,ExponentialSmoothing,1,2025-01-25,wis,139.71701101352951
AL,ExponentialSmoothing,1,2025-02-08,dev,21735.734450737757
AL,ExponentialSmoothing,1,2025-02-08,wis,87.53307683321022
AL,ExponentialSmoothing,1,2025-02-15,dev,17818.540332558205
AL,ExponentialSmoothing,1,2025-02-15,wis,74.06929376510288
AL,ExponentialSmoothing,1,2025-02-22,dev,65457.3124639169
AL,ExponentialSmoothing,1,2025-02-22,wis,162.99686896991096
AL,ExponentialSmoothing,1,2025-03-01,dev,1542.8417143766658
AL,ExponentialSmoothing,1,2025-03-01,wis,38.430783006360315
AL,ExponentialSmoothing,1,2025-03-08,dev,14071.306877081764
AL,ExponentialSmoothing,1,2025-03-08,wis,69.2820873737587
AL,ExponentialSmoothing,1,2025-03-15,dev,272.7943286690624
AL,ExponentialSmoothing,1,2025-03-15,wis,24.995780482956096
AL,ExponentialSmoothing,1,2025-03-22,dev,1001.225818805742
AL,ExponentialSmoothing,1,2025-03-22,wis,27.519417008503364
AL,ExponentialSmoothing,1,2025-03-29,dev,128.4515758365719
AL,ExponentialSmoothing,1,2025-03-29,wis,23.356402725192844
AL,ExponentialSmoothing,1,2025-04-05,dev,1233.443864728508
AL,ExponentialSmoothing,1,2025-04-05,wis,26.14219098859912
AL,ExponentialSmoothing,1,2025-04-12,dev,8735.889821798566
AL,ExponentialSmoothing,1,2025-04-12,wis,52.07120361820598
AL,ExponentialSmoothing,1,2025-04-19,dev,110.13159636721505
AL,ExponentialSmoothing,1,2025-04-19,wis,19.402931057431065
AL,ExponentialSmoothing,1,2025-04-26,dev,187.89791619910596
AL,ExponentialSmoothing,1,2025-04-26,wis,14.006848222187614
AL,ExponentialSmoothing,1,2025-05-03,dev,306.0970297950909
AL,ExponentialSmoothing,1,2025-05-03,wis,17.034463599751334
AL,ExponentialSmoothing,1,2025-05-10,dev,1.1273793413320747
AL,ExponentialSmoothing,1,2025-05-10,wis,13.844392569397984
AL,ExponentialSmoothing,1,2025-05-24,dev,348.6438794275498
AL,ExponentialSmoothing,1,2025-05-24,wis,12.272549999320772
AL,ExponentialSmoothing,2,2024-12-07,dev,2102.283525505404
AL,ExponentialSmoothing,2,2024-12-07,wis,25.904809403495456
AL,ExponentialSmoothing,2,2024-12-14,dev,463.8106014188712
AL,ExponentialSmoothing,2,2024-12-14,wis,18.14288670018294
AL,ExponentialSmoothing,2,2024-12-21,dev,107658.2578466028
AL,ExponentialSmoothing,2,2024-12-21,wis,294.1285544141021
AL,ExponentialSmoothing,2,2024-12-28,dev,333898.67837638303
AL,ExponentialSmoothing,2,2024-12-28,wis,554.6097602426975
AL,ExponentialSmoothing,2,2025-01-04,dev,303687.3695849999
AL,ExponentialSmoothing,2,2025-01-04,wis,526.882694850635
AL,ExponentialSmoothing,2,2025-01-11,dev,2991.300097782972
AL,ExponentialSmoothing,2,2025-01-11,wis,31.78213455158464
AL,ExponentialSmoothing,2,2025-01-18,dev,26682.472475050876
AL,ExponentialSmoothing,2,2025-01-18,wis,109.28399242783453
AL,ExponentialSmoothing,2,2025-01-25,dev,1572.0418975977957
AL,ExponentialSmoothing,2,2025-01-25,wis,24.690518574775673
AL,ExponentialSmoothing,2,2025-02-01,dev,82701.28325955562
AL,ExponentialSmoothing,2,2025-02-01,wis,243.67655273409198
AL,ExponentialSmoothing,2,2025-02-15,dev,3030.518396967337
AL,ExponentialSmoothing,2,2025-02-15,wis,46.65873281899813
AL,ExponentialSmoothing,2,2025-02-22,dev,38479.39919641958
AL,ExponentialSmoothing,2,2025-02-22,wis,110.48696152541268
AL,ExponentialSmoothing,2,2025-03-01,dev,29812.51709871313
AL,ExponentialSmoothing,2,2025-03-01,wis,95.69586627936725
AL,ExponentialSmoothing,2,2025-03-08,dev,6386.306792831599
AL,ExponentialSmoothing,2,2025-03-08,wis,55.48355750051123
AL,ExponentialSmoothing,2,2025-03-15,dev,12158.715215892711
AL,ExponentialSmoothing,2,2025-03-15,wis,64.50629360268768
AL,ExponentialSmoothing,2,2025-03-22,dev,352.56388265404644
AL,ExponentialSmoothing,2,2025-03-22,wis,30.527859505466562
AL,ExponentialSmoothing,2,2025-03-29,dev,93.79192667311621
AL,ExponentialSmoothing,2,2025-03-29,wis,29.573802819590103
AL,ExponentialSmoothing,2,2025-04-05,dev,6338.239167151843
AL,ExponentialSmoothing,2,2025-04-05,wis,45.5094920788526
AL,ExponentialSmoothing,2,2025-04-12,dev,3892.671481014075
AL,ExponentialSmoothing,2,2025-04-12,wis,37.478850422122925
AL,ExponentialSmoothing,2,2025-04-19,dev,6815.6949941150315
AL,ExponentialSmoothing,2,2025-04-19,wis,45.815388297525786
AL,ExponentialSmoothing,2,2025-04-26,dev,168.35405371404724
AL,ExponentialSmoothing,2,2025-04-26,wis,21.691014028678286
AL,ExponentialSmoothing,2,2025-05-03,dev,16.42630725396534
AL,ExponentialSmoothing,2,2025-05-03,wis,15.464119135183557
AL,ExponentialSmoothing,2,2025-05-10,dev,19.233652260321975
AL,ExponentialSmoothing,2,2025-05-10,wis,17.31663483916176
AL,ExponentialSmoothing,2,2025-05-17,dev,411.54777004867907
AL,ExponentialSmoothing,2,2025-05-17,wis,16.20814402134475
AL,ExponentialSmoothing,3,2024-12-14,dev,198.1313632195995
AL,ExponentialSmoothing,3,2024-12-14,wis,18.550457986008006
AL,ExponentialSmoothing,3,2024-12-21,dev,86827.6896974249
AL,ExponentialSmoothing,3,2024-12-21,wis,246.12484356301258
AL,ExponentialSmoothing,3,2024-12-28,dev,339349.83122875076
AL,ExponentialSmoothing,3,2024-12-28,wis,546.0499899331686
AL,ExponentialSmoothing,3,2025-01-04,dev,368457.4559749886
AL,ExponentialSmoothing,3,2025-01-04,wis,571.6060505526198
AL,ExponentialSmoothing,3,2025-01-11,dev,105480.1830306228
AL,ExponentialSmoothing,3,2025-01-11,wis,277.5856305353947
AL,ExponentialSmoothing,3,2025-01-18,dev,9065.142269434584
AL,ExponentialSmoothing,3,2025-01-18,wis,55.2847719142628
AL,ExponentialSmoothing,3,2025-01-25,dev,770.4557150197185
AL,ExponentialSmoothing,3,2025-01-25,wis,25.601709448165884
AL,ExponentialSmoothing,3,2025-02-01,dev,5100.021110268599
AL,ExponentialSmoothing,3,2025-02-01,wis,40.28082308503766
AL,ExponentialSmoothing,3,2025-02-08,dev,70203.19627641072
AL,ExponentialSmoothing,3,2025-02-08,wis,204.66289538397018
AL,ExponentialSmoothing,3,2025-02-22,dev,12840.887031964547
AL,ExponentialSmoothing,3,2025-02-22,wis,71.7161332992991
AL,ExponentialSmoothing,3,2025-03-01,dev,11402.49961884717
AL,ExponentialSmoothing,3,2025-03-01,wis,70.11911882686414
AL,ExponentialSmoothing,3,2025-03-08,dev,15641.47903349105
AL,ExponentialSmoothing,3,2025-03-08,wis,77.9648913082157
AL,ExponentialSmoothing,3,2025-03-15,dev,6680.453437674652
AL,ExponentialSmoothing,3,2025-03-15,wis,58.95584453458785
AL,ExponentialSmoothing,3,2025-03-22,dev,9164.583214868777
AL,ExponentialSmoothing,3,2025-03-22,wis,55.70993248836061
AL,ExponentialSmoothing,3,2025-03-29,dev,61.80059171268305
AL,ExponentialSmoothing,3,2025-03-29,wis,33.272618785871856
AL,ExponentialSmoothing,3,2025-04-05,dev,5254.999589715863
AL,ExponentialSmoothing,3,2025-04-05,wis,47.70790317725394
AL,ExponentialSmoothing,3,2025-04-12,dev,10410.892935704798
AL,ExponentialSmoothing,3,2025-04-12,wis,59.412625762887025
AL,ExponentialSmoothing,3,2025-04-19,dev,2220.765067690296
AL,ExponentialSmoothing,3,2025-04-19,wis,35.55285546912172
AL,ExponentialSmoothing,3,2025-04-26,dev,6502.78025391407
AL,ExponentialSmoothing,3,2025-04-26,wis,48.19173792597671
AL,ExponentialSmoothing,3,2025-05-03,dev,351.0146191156342
AL,ExponentialSmoothing,3,2025-05-03,wis,25.278503880986403
AL,ExponentialSmoothing,3,2025-05-10,dev,444.55216131417666
AL,ExponentialSmoothing,3,2025-05-10,wis,18.114313417160037
AL,ExponentialSmoothing,3,2025-05-17,dev,343.8843127558987
AL,ExponentialSmoothing,3,2025-05-17,wis,18.487612718667712
AL,ExponentialSmoothing,3,2025-05-24,dev,393.41029067908494
AL,ExponentialSmoothing,3,2025-05-24,wis,16.487657352229224
AK,ExponentialSmoothing,0,2024-11-23,dev,11.189572832497106
AK,ExponentialSmoothing,0,2024-11-23,wis,2.288695015718696
AK,ExponentialSmoothing,0,2024-11-30,dev,10.489725372365776
AK,ExponentialSmoothing,0,2024-11-30,wis,2.155163218643551
AK,ExponentialSmoothing,0,2024-12-07,dev,162.86702170620347
AK,ExponentialSmoothing,0,2024-12-07,wis,7.809573094342698
AK,ExponentialSmoothing,0,2024-12-14,dev,46.00441896070936
AK,ExponentialSmoothing,0,2024-12-14,wis,3.885915976444205
AK,ExponentialSmoothing,0,2024-12-21,dev,34.94337985090004
AK,ExponentialSmoothing,0,2024-12-21,wis,3.456953144176517
AK,ExponentialSmoothing,0,2024-12-28,dev,612.7206493592014
AK,ExponentialSmoothing,0,2024-12-28,wis,19.423960986371082
AK,ExponentialSmoothing,0,2025-01-04,dev,1982.6777654660461
AK,ExponentialSmoothing,0,2025-01-04,wis,40.658514028946676
AK,ExponentialSmoothing,0,2025-01-11,dev,39.90075520168201
AK,ExponentialSmoothing,0,2025-01-11,wis,3.66007011743586
AK,ExponentialSmoothing,0,2025-01-18,dev,112.39572239960803
AK,ExponentialSmoothing,0,2025-01-18,wis,6.513701707182904
AK,ExponentialSmoothing,0,2025-02-01,dev,7.932447379026172
AK,ExponentialSmoothing,0,2025-02-01,wis,2.805664429796238
AK,ExponentialSmoothing,0,2025-02-08,dev,1.0310261744485552
AK,ExponentialSmoothing,0,2025-02-08,wis,2.262018255082634
AK,ExponentialSmoothing,0,2025-02-15,dev,480.8990924472875
AK,ExponentialSmoothing,0,2025-02-15,wis,15.135866290987629
AK,ExponentialSmoothing,0,2025-02-22,dev,338.4277717233681
AK,ExponentialSmoothing,0,2025-02-22,wis,11.992973919648579
AK,ExponentialSmoothing,0,2025-03-01,dev,166.2326015092393
AK,ExponentialSmoothing,0,2025-03-01,wis,7.7110230858807345
AK,ExponentialSmoothing,0,2025-03-08,dev,214.06435520819912
AK,ExponentialSmoothing,0,2025-03-08,wis,9.014144105568548
AK,ExponentialSmoothing,0,2025-03-15,dev,238.57353699336534
AK,ExponentialSmoothing,0,2025-03-15,wis,9.78398612358257
AK,ExponentialSmoothing,0,2025-03-22,dev,118.57085691809169
AK,ExponentialSmoothing,0,2025-03-22,wis,6.404202508762372
AK,ExponentialSmoothing,0,2025-03-29,dev,327.5620539760223
